Client Domain ,User Phone Timezone ,Created At                  ,Email Clicks ,Email Opens ,Emails ,Expired ,Order Funnel State      ,Sms ,Sms Clicks ,Sms Opens ,Platforms Order Group - Order → Manager ,Platforms Order Group - Order → Source ,order_has_user_email ,order_has_user_phone
A             ,Unknown             ,2022-08-12T13:48:48.718419Z ,           1 ,          4 ,     4 ,      1 ,5-Widget loaded         ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-02-16T15:10:42.473546Z ,           2 ,          4 ,     4 ,      1 ,6-Employer selected     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-08-23T17:57:19.490413Z ,           0 ,          0 ,     1 ,      0 ,2-Notification sent     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-11-01T14:34:03.000796Z ,           3 ,          4 ,     4 ,      1 ,7-Viewed provider login ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-12-01T16:19:44.783628Z ,           0 ,          0 ,     4 ,      1 ,2-Notification sent     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-12-01T16:12:26.315404Z ,           0 ,          0 ,     4 ,      1 ,2-Notification sent     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-09-23T13:21:37.997311Z ,           1 ,          4 ,     4 ,      1 ,4-Notification click    ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-03-24T17:08:13.753229Z ,           0 ,          0 ,     1 ,      0 ,2-Notification sent     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-08-12T14:43:57.936287Z ,           1 ,          4 ,     4 ,      1 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-02-13T18:56:47.589756Z ,           1 ,          1 ,     1 ,      0 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-10-25T18:49:59.2373Z   ,           3 ,          4 ,     4 ,      1 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-12-01T17:44:25.933227Z ,           3 ,          3 ,     3 ,      0 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-12-21T16:49:53.868898Z ,           1 ,          1 ,     1 ,      0 ,9-Completed             ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-02-20T20:35:26.349481Z ,           2 ,          3 ,     4 ,      1 ,7-Viewed provider login ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-01-04T20:10:47.257188Z ,           0 ,          3 ,     4 ,      1 ,3-Notification opened   ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-09-30T17:26:52.817485Z ,           0 ,          0 ,     1 ,      0 ,2-Notification sent     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-09-14T16:09:45.450499Z ,           2 ,          0 ,     4 ,      1 ,7-Viewed provider login ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-12-01T20:08:07.260132Z ,           1 ,          2 ,     4 ,      1 ,7-Viewed provider login ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-09-16T14:13:47.098241Z ,           0 ,          0 ,     1 ,      0 ,2-Notification sent     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-03-07T14:31:52.595716Z ,           0 ,          4 ,     4 ,      1 ,3-Notification opened   ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-09-26T14:32:34.442058Z ,           2 ,          2 ,     4 ,      2 ,7-Viewed provider login ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-08-19T14:20:02.208374Z ,           0 ,          2 ,     4 ,      1 ,3-Notification opened   ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-11-30T17:15:29.2229Z   ,           1 ,          1 ,     1 ,      0 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-12-15T22:35:35.176781Z ,           0 ,          0 ,       ,      1 ,1-Created               ,    ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,FALSE
A             ,Unknown             ,2022-08-01T17:35:34.891865Z ,           2 ,          2 ,     4 ,      1 ,6-Employer selected     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-03-30T14:57:02.498814Z ,           0 ,          0 ,     4 ,      1 ,2-Notification sent     ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-10-10T18:07:13.525462Z ,           1 ,          1 ,     1 ,      0 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-08-16T18:28:07.405621Z ,           0 ,          3 ,     4 ,      1 ,3-Notification opened   ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-09-30T17:31:57.767362Z ,           1 ,          1 ,     1 ,      0 ,9-Completed             ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-11-28T14:46:41.075224Z ,           1 ,          1 ,     1 ,      0 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-10-18T20:04:28.363278Z ,           2 ,          2 ,     2 ,      0 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-02-22T15:58:13.291865Z ,           1 ,          1 ,     1 ,      0 ,8-Submitted login       ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-12-29T15:42:55.696871Z ,           0 ,          3 ,     4 ,      1 ,3-Notification opened   ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2023-03-29T19:06:43.414318Z ,           1 ,          1 ,     4 ,      1 ,7-Viewed provider login ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
A             ,Unknown             ,2022-09-02T21:31:54.085502Z ,           0 ,          4 ,     4 ,      1 ,7-Viewed provider login ,  0 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,FALSE
